Unnamed: 0,img_date,img_path,img_name,short_term_span,short_term,long_term,nn_short_term_span,nn_short_term,nn_long_term,models agree,hour,month,day,year
,2021-11-13 21:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-13-2021_2147.png,tests_11-13-2021_2147.png,7.0,4.78,3.7,7.0,4.78,3.7,True,21,11,13.0,2021.0
,2021-11-13 22:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-13-2021_2248.png,tests_11-13-2021_2248.png,1.0,4.08,3.7,7.0,4.08,3.7,False,22,11,13.0,2021.0
,2021-11-13 23:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-13-2021_2349.png,tests_11-13-2021_2349.png,7.0,4.78,3.7,7.0,4.78,3.7,True,23,11,13.0,2021.0
,2021-11-14 00:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0050.png,tests_11-14-2021_0050.png,1.0,3.51,3.7,1.0,3.51,3.7,True,0,11,14.0,2021.0
,2021-11-14 01:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0151.png,tests_11-14-2021_0151.png,7.0,4.78,3.7,7.0,4.78,3.7,True,1,11,14.0,2021.0
,2021-11-14 02:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0252.png,tests_11-14-2021_0252.png,1.0,3.56,3.7,7.0,3.56,3.7,False,2,11,14.0,2021.0
,2021-11-14 03:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0353.png,tests_11-14-2021_0353.png,7.0,4.78,3.7,7.0,4.78,3.7,True,3,11,14.0,2021.0
,2021-11-14 04:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0454.png,tests_11-14-2021_0454.png,7.0,4.78,3.7,7.0,4.78,3.7,True,4,11,14.0,2021.0
,2021-11-14 05:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0555.png,tests_11-14-2021_0555.png,1.0,3.62,3.7,1.0,3.62,3.7,True,5,11,14.0,2021.0
,2021-11-14 06:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0656.png,tests_11-14-2021_0656.png,7.0,4.78,3.7,7.0,4.78,3.7,True,6,11,14.0,2021.0
,2021-11-14 07:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0757.png,tests_11-14-2021_0757.png,7.0,4.78,3.7,7.0,4.78,3.7,True,7,11,14.0,2021.0
,2021-11-14 08:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0858.png,tests_11-14-2021_0858.png,7.0,4.78,3.7,7.0,4.78,3.7,True,8,11,14.0,2021.0
,2021-11-14 09:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_0959.png,tests_11-14-2021_0959.png,7.0,4.78,3.7,7.0,4.78,3.7,True,9,11,14.0,2021.0
,2021-11-14 10:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1059.png,tests_11-14-2021_1059.png,7.0,4.78,3.7,7.0,4.78,3.7,True,10,11,14.0,2021.0
,2021-11-14 12:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1201.png,tests_11-14-2021_1201.png,1.0,3.86,3.7,1.0,3.86,3.7,True,12,11,14.0,2021.0
,2021-11-14 13:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1301.png,tests_11-14-2021_1301.png,1.0,4.02,3.7,7.0,4.02,3.7,False,13,11,14.0,2021.0
,2021-11-14 14:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1402.png,tests_11-14-2021_1402.png,1.0,4.08,3.7,7.0,4.08,3.7,False,14,11,14.0,2021.0
,2021-11-14 15:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1503.png,tests_11-14-2021_1503.png,7.0,4.83,3.7,7.0,4.83,3.7,True,15,11,14.0,2021.0
,2021-11-14 16:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1604.png,tests_11-14-2021_1604.png,7.0,4.83,3.7,7.0,4.83,3.7,True,16,11,14.0,2021.0
,2021-11-14 17:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1705.png,tests_11-14-2021_1705.png,1.0,3.86,3.7,1.0,3.86,3.7,True,17,11,14.0,2021.0
,2021-11-14 18:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1806.png,tests_11-14-2021_1806.png,7.0,4.83,3.7,7.0,4.83,3.7,True,18,11,14.0,2021.0
,2021-11-14 19:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-14-2021_1907.png,tests_11-14-2021_1907.png,7.0,4.83,3.7,7.0,4.83,3.7,True,19,11,14.0,2021.0
,2021-11-15 17:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_1734.png,tests_11-15-2021_1734.png,7.0,4.59,3.72,7.0,4.59,3.72,True,17,11,15.0,2021.0
,2021-11-15 18:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_1835.png,tests_11-15-2021_1835.png,7.0,4.59,3.72,7.0,4.59,3.72,True,18,11,15.0,2021.0
,2021-11-15 19:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_1936.png,tests_11-15-2021_1936.png,1.0,4.91,3.72,7.0,4.91,3.72,False,19,11,15.0,2021.0
,2021-11-15 20:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_2037.png,tests_11-15-2021_2037.png,1.0,4.7,3.72,7.0,4.7,3.72,False,20,11,15.0,2021.0
,2021-11-15 21:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_2138.png,tests_11-15-2021_2138.png,1.0,4.7,3.72,7.0,4.7,3.72,False,21,11,15.0,2021.0
,2021-11-15 22:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_2239.png,tests_11-15-2021_2239.png,1.0,4.7,3.72,7.0,4.7,3.72,False,22,11,15.0,2021.0
,2021-11-15 23:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-15-2021_2340.png,tests_11-15-2021_2340.png,1.0,4.51,3.72,7.0,4.51,3.72,False,23,11,15.0,2021.0
,2021-11-16 00:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0041.png,tests_11-16-2021_0041.png,1.0,4.4,3.72,7.0,4.4,3.72,False,0,11,16.0,2021.0
,2021-11-16 01:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0142.png,tests_11-16-2021_0142.png,1.0,4.86,3.72,7.0,4.86,3.72,False,1,11,16.0,2021.0
,2021-11-16 02:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0243.png,tests_11-16-2021_0243.png,7.0,4.59,3.72,7.0,4.59,3.72,True,2,11,16.0,2021.0
,2021-11-16 03:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0344.png,tests_11-16-2021_0344.png,1.0,5.02,3.72,1.0,5.02,3.72,True,3,11,16.0,2021.0
,2021-11-16 04:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0445.png,tests_11-16-2021_0445.png,1.0,5.24,3.72,7.0,5.24,3.72,False,4,11,16.0,2021.0
,2021-11-16 05:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0546.png,tests_11-16-2021_0546.png,1.0,5.0,3.72,7.0,5.0,3.72,False,5,11,16.0,2021.0
,2021-11-16 06:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0647.png,tests_11-16-2021_0647.png,1.0,4.86,3.72,1.0,4.86,3.72,True,6,11,16.0,2021.0
,2021-11-16 07:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0748.png,tests_11-16-2021_0748.png,1.0,4.54,3.72,7.0,4.54,3.72,False,7,11,16.0,2021.0
,2021-11-16 08:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0849.png,tests_11-16-2021_0849.png,7.0,4.59,3.72,7.0,4.59,3.72,True,8,11,16.0,2021.0
,2021-11-16 09:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_0949.png,tests_11-16-2021_0949.png,1.0,4.13,3.72,7.0,4.13,3.72,False,9,11,16.0,2021.0
,2021-11-16 10:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1050.png,tests_11-16-2021_1050.png,7.0,4.59,3.72,7.0,4.59,3.72,True,10,11,16.0,2021.0
,2021-11-16 11:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1151.png,tests_11-16-2021_1151.png,1.0,3.78,3.72,7.0,3.78,3.72,False,11,11,16.0,2021.0
,2021-11-16 12:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1252.png,tests_11-16-2021_1252.png,1.0,3.75,3.72,7.0,4.75,3.72,False,12,11,16.0,2021.0
,2021-11-16 13:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1353.png,tests_11-16-2021_1353.png,7.0,4.7,3.75,7.0,4.7,3.75,True,13,11,16.0,2021.0
,2021-11-16 14:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1454.png,tests_11-16-2021_1454.png,1.0,3.62,3.75,7.0,3.62,3.75,False,14,11,16.0,2021.0
,2021-11-16 15:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1555.png,tests_11-16-2021_1555.png,7.0,4.7,3.75,7.0,4.7,3.75,True,15,11,16.0,2021.0
,2021-11-16 16:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1656.png,tests_11-16-2021_1656.png,1.0,3.56,3.75,1.0,3.56,3.75,True,16,11,16.0,2021.0
,2021-11-16 17:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1757.png,tests_11-16-2021_1757.png,7.0,4.7,3.75,7.0,4.7,3.75,True,17,11,16.0,2021.0
,2021-11-16 18:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1858.png,tests_11-16-2021_1858.png,1.0,3.48,3.75,7.0,3.48,3.75,False,18,11,16.0,2021.0
,2021-11-16 19:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_1959.png,tests_11-16-2021_1959.png,7.0,4.1,3.75,7.0,4.1,3.75,True,19,11,16.0,2021.0
,2021-11-16 21:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_2100.png,tests_11-16-2021_2100.png,7.0,4.7,3.75,7.0,4.7,3.75,True,21,11,16.0,2021.0
,2021-11-16 22:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_2201.png,tests_11-16-2021_2201.png,7.0,4.7,3.75,7.0,4.7,3.75,True,22,11,16.0,2021.0
,2021-11-16 23:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-16-2021_2302.png,tests_11-16-2021_2302.png,7.0,4.7,3.75,7.0,4.7,3.75,True,23,11,16.0,2021.0
,2021-11-17 00:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0003.png,tests_11-17-2021_0003.png,1.0,3.16,3.75,1.0,3.16,3.75,True,0,11,17.0,2021.0
,2021-11-17 01:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0104.png,tests_11-17-2021_0104.png,1.0,2.7,3.75,7.0,2.7,3.75,False,1,11,17.0,2021.0
,2021-11-17 02:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0204.png,tests_11-17-2021_0204.png,7.0,4.7,3.75,7.0,4.7,3.75,True,2,11,17.0,2021.0
,2021-11-17 03:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0305.png,tests_11-17-2021_0305.png,1.0,2.72,3.75,7.0,2.72,3.75,False,3,11,17.0,2021.0
,2021-11-17 04:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0406.png,tests_11-17-2021_0406.png,7.0,4.7,3.75,7.0,4.7,3.75,True,4,11,17.0,2021.0
,2021-11-17 05:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0507.png,tests_11-17-2021_0507.png,7.0,4.7,3.75,7.0,4.7,3.75,True,5,11,17.0,2021.0
,2021-11-17 06:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0608.png,tests_11-17-2021_0608.png,1.0,3.35,3.75,7.0,3.35,3.75,False,6,11,17.0,2021.0
,2021-11-17 07:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0709.png,tests_11-17-2021_0709.png,7.0,4.7,3.75,7.0,4.7,3.75,True,7,11,17.0,2021.0
,2021-11-17 08:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0810.png,tests_11-17-2021_0810.png,1.0,3.48,3.75,7.0,3.48,3.75,False,8,11,17.0,2021.0
,2021-11-17 09:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_0911.png,tests_11-17-2021_0911.png,7.0,4.7,3.75,7.0,4.7,3.75,True,9,11,17.0,2021.0
,2021-11-17 10:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1012.png,tests_11-17-2021_1012.png,7.0,4.7,3.75,7.0,4.7,3.75,True,10,11,17.0,2021.0
,2021-11-17 11:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1113.png,tests_11-17-2021_1113.png,1.0,3.54,3.75,7.0,3.54,3.75,False,11,11,17.0,2021.0
,2021-11-17 12:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1214.png,tests_11-17-2021_1214.png,7.0,4.7,3.75,7.0,4.7,3.75,True,12,11,17.0,2021.0
,2021-11-17 13:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1315.png,tests_11-17-2021_1315.png,1.0,3.62,3.75,7.0,3.62,3.75,False,13,11,17.0,2021.0
,2021-11-17 14:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1416.png,tests_11-17-2021_1416.png,1.0,3.48,3.72,7.0,3.48,3.72,False,14,11,17.0,2021.0
,2021-11-17 15:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1517.png,tests_11-17-2021_1517.png,1.0,3.56,3.72,7.0,3.56,3.72,False,15,11,17.0,2021.0
,2021-11-17 16:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1617.png,tests_11-17-2021_1617.png,1.0,3.62,3.72,7.0,3.62,3.72,False,16,11,17.0,2021.0
,2021-11-17 17:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1719.png,tests_11-17-2021_1719.png,1.0,3.64,3.72,7.0,3.64,3.72,False,17,11,17.0,2021.0
,2021-11-17 18:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1820.png,tests_11-17-2021_1820.png,7.0,4.37,3.72,7.0,4.37,3.72,True,18,11,17.0,2021.0
,2021-11-17 19:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_1920.png,tests_11-17-2021_1920.png,1.0,3.97,3.72,7.0,3.97,3.72,False,19,11,17.0,2021.0
,2021-11-17 20:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_2021.png,tests_11-17-2021_2021.png,1.0,4.1,3.72,7.0,4.1,3.72,False,20,11,17.0,2021.0
,2021-11-17 21:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_2123.png,tests_11-17-2021_2123.png,1.0,4.27,3.72,1.0,4.27,3.72,True,21,11,17.0,2021.0
,2021-11-17 22:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_2224.png,tests_11-17-2021_2224.png,1.0,4.29,3.72,7.0,4.29,3.72,False,22,11,17.0,2021.0
,2021-11-17 23:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-17-2021_2325.png,tests_11-17-2021_2325.png,1.0,4.29,3.72,7.0,4.29,3.72,False,23,11,17.0,2021.0
,2021-11-18 00:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0025.png,tests_11-18-2021_0025.png,1.0,4.32,3.72,1.0,4.32,3.72,True,0,11,18.0,2021.0
,2021-11-18 01:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0127.png,tests_11-18-2021_0127.png,1.0,4.64,3.72,7.0,4.64,3.72,False,1,11,18.0,2021.0
,2021-11-18 02:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0228.png,tests_11-18-2021_0228.png,1.0,4.51,3.72,7.0,4.51,3.72,False,2,11,18.0,2021.0
,2021-11-18 03:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0329.png,tests_11-18-2021_0329.png,7.0,4.37,3.72,7.0,4.37,3.72,True,3,11,18.0,2021.0
,2021-11-18 04:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0429.png,tests_11-18-2021_0429.png,1.0,3.94,3.72,1.0,3.94,3.72,True,4,11,18.0,2021.0
,2021-11-18 05:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0531.png,tests_11-18-2021_0531.png,1.0,4.02,3.72,7.0,4.02,3.72,False,5,11,18.0,2021.0
,2021-11-18 06:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0632.png,tests_11-18-2021_0632.png,1.0,3.78,3.72,7.0,3.78,3.72,False,6,11,18.0,2021.0
,2021-11-18 07:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0733.png,tests_11-18-2021_0733.png,7.0,4.37,3.72,7.0,4.37,3.72,True,7,11,18.0,2021.0
,2021-11-18 08:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0834.png,tests_11-18-2021_0834.png,1.0,3.59,3.72,7.0,3.59,3.72,False,8,11,18.0,2021.0
,2021-11-18 09:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_0935.png,tests_11-18-2021_0935.png,1.0,3.48,3.72,7.0,3.48,3.72,False,9,11,18.0,2021.0
,2021-11-18 10:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1036.png,tests_11-18-2021_1036.png,1.0,3.59,3.72,7.0,3.59,3.72,False,10,11,18.0,2021.0
,2021-11-18 11:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1137.png,tests_11-18-2021_1137.png,7.0,4.37,3.72,7.0,4.37,3.72,True,11,11,18.0,2021.0
,2021-11-18 12:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1238.png,tests_11-18-2021_1238.png,1.0,3.36,3.72,7.0,4.56,3.72,False,12,11,18.0,2021.0
,2021-11-18 13:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1339.png,tests_11-18-2021_1339.png,1.0,3.32,3.72,7.0,3.32,3.72,False,13,11,18.0,2021.0
,2021-11-18 14:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1440.png,tests_11-18-2021_1440.png,1.0,3.27,3.72,1.0,3.27,3.72,True,14,11,18.0,2021.0
,2021-11-18 15:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1541.png,tests_11-18-2021_1541.png,7.0,4.16,3.72,7.0,4.16,3.72,True,15,11,18.0,2021.0
,2021-11-18 16:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1642.png,tests_11-18-2021_1642.png,7.0,4.16,3.72,7.0,4.16,3.72,True,16,11,18.0,2021.0
,2021-11-18 17:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1743.png,tests_11-18-2021_1743.png,1.0,3.02,3.72,7.0,3.02,3.72,False,17,11,18.0,2021.0
,2021-11-18 18:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1844.png,tests_11-18-2021_1844.png,1.0,2.83,3.72,7.0,2.83,3.72,False,18,11,18.0,2021.0
,2021-11-18 19:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_1945.png,tests_11-18-2021_1945.png,7.0,4.16,3.72,7.0,4.16,3.72,True,19,11,18.0,2021.0
,2021-11-18 20:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_2046.png,tests_11-18-2021_2046.png,7.0,4.16,3.72,7.0,4.16,3.72,True,20,11,18.0,2021.0
,2021-11-18 21:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_2147.png,tests_11-18-2021_2147.png,1.0,2.51,3.72,7.0,2.51,3.72,False,21,11,18.0,2021.0
,2021-11-18 22:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_2248.png,tests_11-18-2021_2248.png,7.0,4.16,3.72,7.0,4.16,3.72,True,22,11,18.0,2021.0
,2021-11-18 23:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-18-2021_2349.png,tests_11-18-2021_2349.png,7.0,4.16,3.72,7.0,4.16,3.72,True,23,11,18.0,2021.0
,2021-11-19 00:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0050.png,tests_11-19-2021_0050.png,1.0,1.91,3.72,7.0,1.91,3.72,False,0,11,19.0,2021.0
,2021-11-19 01:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0150.png,tests_11-19-2021_0150.png,1.0,1.81,3.72,7.0,1.81,3.72,False,1,11,19.0,2021.0
,2021-11-19 02:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0251.png,tests_11-19-2021_0251.png,1.0,1.91,3.72,1.0,1.91,3.72,True,2,11,19.0,2021.0
,2021-11-19 03:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0352.png,tests_11-19-2021_0352.png,7.0,4.16,3.72,7.0,4.16,3.72,True,3,11,19.0,2021.0
,2021-11-19 04:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0453.png,tests_11-19-2021_0453.png,1.0,1.86,3.72,7.0,1.86,3.72,False,4,11,19.0,2021.0
,2021-11-19 05:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0554.png,tests_11-19-2021_0554.png,7.0,4.16,3.72,7.0,4.16,3.72,True,5,11,19.0,2021.0
,2021-11-19 06:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0655.png,tests_11-19-2021_0655.png,7.0,4.16,3.72,7.0,4.16,3.72,True,6,11,19.0,2021.0
,2021-11-19 07:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0756.png,tests_11-19-2021_0756.png,1.0,1.64,3.72,7.0,1.64,3.72,False,7,11,19.0,2021.0
,2021-11-19 08:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0857.png,tests_11-19-2021_0857.png,7.0,4.16,3.72,7.0,4.16,3.72,True,8,11,19.0,2021.0
,2021-11-19 09:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_0958.png,tests_11-19-2021_0958.png,1.0,1.37,3.72,7.0,1.37,3.72,False,9,11,19.0,2021.0
,2021-11-19 10:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1059.png,tests_11-19-2021_1059.png,1.0,1.4,3.72,7.0,1.4,3.72,False,10,11,19.0,2021.0
,2021-11-19 12:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1200.png,tests_11-19-2021_1200.png,7.0,4.16,3.72,7.0,4.16,3.72,True,12,11,19.0,2021.0
,2021-11-19 13:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1301.png,tests_11-19-2021_1301.png,1.0,1.32,3.72,7.0,1.32,3.72,False,13,11,19.0,2021.0
,2021-11-19 14:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1402.png,tests_11-19-2021_1402.png,7.0,3.37,3.72,7.0,3.37,3.72,True,14,11,19.0,2021.0
,2021-11-19 15:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1503.png,tests_11-19-2021_1503.png,7.0,3.37,3.72,7.0,3.37,3.72,True,15,11,19.0,2021.0
,2021-11-19 16:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1604.png,tests_11-19-2021_1604.png,1.0,1.45,3.72,7.0,1.45,3.72,False,16,11,19.0,2021.0
,2021-11-19 17:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1704.png,tests_11-19-2021_1704.png,7.0,3.37,3.72,7.0,3.37,3.72,True,17,11,19.0,2021.0
,2021-11-19 18:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1805.png,tests_11-19-2021_1805.png,1.0,1.56,3.72,1.0,1.56,3.72,True,18,11,19.0,2021.0
,2021-11-19 19:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_1906.png,tests_11-19-2021_1906.png,1.0,1.72,3.72,1.0,1.72,3.72,True,19,11,19.0,2021.0
,2021-11-19 20:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_2007.png,tests_11-19-2021_2007.png,7.0,3.37,3.72,7.0,3.37,3.72,True,20,11,19.0,2021.0
,2021-11-19 21:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_2108.png,tests_11-19-2021_2108.png,1.0,1.78,3.72,7.0,1.78,3.72,False,21,11,19.0,2021.0
,2021-11-19 22:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_2209.png,tests_11-19-2021_2209.png,7.0,3.37,3.72,7.0,3.37,3.72,True,22,11,19.0,2021.0
,2021-11-19 23:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-19-2021_2310.png,tests_11-19-2021_2310.png,1.0,2.0,3.72,7.0,2.0,3.72,False,23,11,19.0,2021.0
,2021-11-20 00:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0011.png,tests_11-20-2021_0011.png,1.0,1.97,3.72,1.0,1.97,3.72,True,0,11,20.0,2021.0
